trait,fold,facebook_mae,pan15_mae,facebook_rmse,pan15_rmse,facebook_mse,pan15_mse
OPN,0,0.10908389992184107,0.14968002734541083,0.15060733290933367,0.17575294904486116,0.3629210961993981,0.49422559492525525
OPN,1,0.12199580483966403,0.15234892250729257,0.15245527844398374,0.17796810699815796,0.3718817785465195,0.5067623590366629
OPN,2,0.10185346682866414,0.1469303017570859,0.13663281123948545,0.16805296541839684,0.2986964070703493,0.4518687805313457
OPN,3,0.10529255969183786,0.14186678763960497,0.15750048497472394,0.1648241957688782,0.39690242945755955,0.43467224508750196
OPN,4,0.11503313180378504,0.15505167363452266,0.1440902831792935,0.1841801768054242,0.33219217753819685,0.5427574003216586
CON,0,0.15315486391385394,0.1987566544085133,0.1908715354519043,0.2452558113906676,0.5829110677981562,0.9624066143117028
CON,1,0.15506765511300824,0.1495074354466938,0.19693494516923057,0.1858037521784025,0.620534004993145,0.552368546069482
CON,2,0.11765848643249936,0.1726320379445342,0.14639307430281912,0.2129948863588942,0.34289491526129146,0.7258691435618551
CON,3,0.17350231375013078,0.16818106884048098,0.2272698723286008,0.2127818477656164,0.8264255334193902,0.7244178278260598
CON,4,0.12650798644338335,0.17632482039685152,0.16687601697730967,0.2181574823203982,0.44556169060558887,0.7614829908590157
EXT,0,0.19593456039826077,0.1604378575978636,0.2553147455801844,0.20265090689783638,1.0429699563075756,0.657078242797701
EXT,1,0.17378585232628718,0.15091882536605913,0.21298599082653902,0.19601350456446856,0.7258085125701123,0.6147406995737883
EXT,2,0.2053168688217799,0.19926141658607793,0.2537270810767543,0.24767772655045595,1.0300388834515204,0.9815081030091001
EXT,3,0.16236139195305963,0.15499169940040225,0.2051619422791041,0.20258166683439538,0.6734627613592334,0.6566293076756935
EXT,4,0.16860099496160236,0.1493871161929604,0.20310975789509098,0.1876456842603037,0.6600571792424936,0.563374446958722
AGR,0,0.11224646710687214,0.13641472580481548,0.14360499950958924,0.17479791268609607,0.32995834067253493,0.488868965995573
AGR,1,0.11905100444952647,0.14219222115416102,0.16207395760309776,0.18468012398792205,0.4202874816207362,0.5457079686378099
AGR,2,0.1194639814893405,0.12975341955415245,0.1509788040670266,0.17068995817083749,0.3647135912859976,0.46616098928137756
AGR,3,0.1370321046284267,0.133823869909559,0.17422141061186583,0.17194301230396183,0.4856496028972721,0.4730303980927638
AGR,4,0.1682314199038914,0.12587472772111696,0.19634213176089857,0.16596654287860788,0.6168037125695921,0.4407182966212218
NEU,0,0.17763045016262266,0.22016169396387483,0.2312435309971504,0.2602596609468649,0.8555771134217652,1.0837614568661642
NEU,1,0.1372109796769089,0.20366491557789498,0.17687215140910734,0.24617548380545945,0.5005401276525797,0.9696379001538697
NEU,2,0.1750803308023347,0.19433424889433143,0.20916304776237493,0.23482860577546041,0.6999868829321491,0.8823115826908187
NEU,3,0.15187102617536272,0.21024764503548748,0.19061974182816246,0.2478962430063339,0.5813741753409933,0.9832407556104428
NEU,4,0.14442820775508883,0.20416485806103468,0.17443585719499077,0.24334903183434703,0.48684588877404433,0.9475000320451348
