trait,fold,facebook_mae,pan15_mae,facebook_rmse,pan15_rmse,facebook_mse,pan15_mse
OPN,0,0.13300015326296344,0.09256316605260818,0.16291880522770968,0.11130634623079402,0.42468058997027747,0.19822562292008686
OPN,1,0.12418691182404422,0.09739662711903203,0.15400337826586058,0.12383561474054987,0.37947264218652743,0.24536415207651818
OPN,2,0.1659657139322731,0.10786035212419803,0.19513483102413734,0.12950036369875267,0.6092416374227695,0.2683255383613614
OPN,3,0.16526694512099363,0.10971588361061228,0.1938873709075493,0.13810690178690116,0.6014770036713104,0.305176291995388
OPN,4,0.13430195445425053,0.10922629196068338,0.1673764722687802,0.13435767643912613,0.4482381418138858,0.28883175827924884
CON,0,0.14689982912513647,0.10598314091310664,0.18777018650967964,0.1358531502706544,0.5641222895661889,0.29529727493026525
CON,1,0.15786298372772303,0.11970723483522064,0.1981597133537507,0.14120579420411047,0.628276368842694,0.31902520369334053
CON,2,0.14920711661992447,0.09928062820838669,0.19028213323021614,0.13313012467695529,0.5793166436262677,0.2835780944987534
CON,3,0.15082328390539362,0.12833796598143496,0.19068025734143704,0.15632482247179924,0.5817433604735238,0.3909992244552997
CON,4,0.1579725279299061,0.10748330344413891,0.19795089767812024,0.1331696607053255,0.6269529311373775,0.2837465393618767
EXT,0,0.18237965771991216,0.11176084300219002,0.22051377309177486,0.14153768465258945,0.7780211852545798,0.3205266599341903
EXT,1,0.1848924301514465,0.10635099552445496,0.22614933416554117,0.13170612271655588,0.8182963417452256,0.27754406074010746
EXT,2,0.1862554987360922,0.10512556332652852,0.22486981220990215,0.13927074098540526,0.8090629178073112,0.3103414359299058
EXT,3,0.17978295759538587,0.10763562796479566,0.2162388906509518,0.1412816208359443,0.7481481209943431,0.319367939556554
EXT,4,0.18063026956627876,0.13931452539460415,0.221659998786115,0.17612900252606653,0.7861304821891253,0.49634281040793793
AGR,0,0.13926998150482606,0.10587154727871136,0.17008100306426227,0.15062394640126883,0.46284076502480864,0.36300117167187684
AGR,1,0.13988199980071422,0.11225649704367428,0.177281748349051,0.1546905134742456,0.5028610888382652,0.3828664769644391
AGR,2,0.1373577580827006,0.10748227006298,0.17176277635721085,0.1479473490631558,0.47203922147099575,0.35021469311822245
AGR,3,0.13617429739303802,0.11199166764647274,0.17063733718744875,0.15016859132003518,0.4658736142536565,0.36080968767485677
AGR,4,0.1406540357798673,0.1038780102442051,0.1752889953293771,0.12858641581954142,0.4916197055364125,0.26455146013535047
NEU,0,0.16479759172442254,0.1975617852251409,0.201551243268628,0.23669602051938887,0.6499664492203333,0.8964000982471597
NEU,1,0.17506842006793186,0.1783600153243643,0.21282286537934836,0.21602127822064693,0.7246971531023136,0.7466430573965042
NEU,2,0.18133665108613756,0.14545458210474355,0.21852750228830256,0.18793673996997975,0.7640682943030699,0.5651234767290729
NEU,3,0.19193857627470842,0.17137833544510908,0.23565095246797851,0.2120568389751734,0.8885019436941319,0.7194896684333214
NEU,4,0.17565146920386326,0.15104988745317377,0.2160274719062042,0.19478359373244017,0.746685893490261,0.6070503765343305
