trait,fold,facebook_mae,pan15_mae,facebook_rmse,pan15_rmse,facebook_mse,pan15_mse
OPN,0,0.126929479903645,0.14694762456984747,0.15748036453463077,0.16858572983151604,0.3968010163702985,0.4547383780032338
OPN,1,0.11764783640702564,0.14040838467831518,0.14301088793754568,0.15979187824320487,0.32723384348452345,0.4085350956926573
OPN,2,0.10092331780327693,0.1412974033631435,0.13526355076916935,0.16276867150121646,0.29273965200227464,0.42389823139943794
OPN,3,0.11060565710067749,0.13857718211452977,0.15373886704788026,0.15956510047820552,0.37817021147190805,0.407376341478979
OPN,4,0.12160375574656891,0.14634553850913537,0.1432725766653273,0.16844493064614374,0.32843248031864125,0.4539791067684468
CON,0,0.13815746423270966,0.14535938760861247,0.16492198990729742,0.18453591855803272,0.4351882023710194,0.54485608380891
CON,1,0.14273044003380664,0.1289602729333501,0.18605684655107915,0.16648454013582328,0.553874402376509,0.4434736336677848
CON,2,0.11448736369609833,0.15803743529887426,0.15268238821351887,0.19699707318452797,0.37299058672933894,0.620925548413593
CON,3,0.1936506816319057,0.13479934801049784,0.24605014332897873,0.17014124931634922,0.9686507685153757,0.46316871550284966
CON,4,0.12336451864242554,0.12725885019821376,0.16668554313900305,0.15891276635401047,0.4445451246647112,0.40405227696454904
EXT,0,0.18838063958618376,0.14772525900075226,0.22855414715909164,0.19075852647023334,0.8357919751256514,0.5822210471222987
EXT,1,0.16503205921914843,0.17453124555600744,0.20380714936366626,0.21682850457655498,0.6645976661079003,0.7522336062124864
EXT,2,0.2057729855842061,0.18338575456418146,0.2430046649951649,0.22474031386727197,0.9448202689722586,0.808131335807833
EXT,3,0.14304046767098566,0.1336184527598271,0.17650197729187167,0.17358762198944194,0.4984471678070461,0.48212260012719027
EXT,4,0.1725285396575928,0.13892862139915935,0.2079172420077038,0.18166468606873867,0.6916732723854412,0.5280329306312539
AGR,0,0.11503547641966078,0.11949874235659226,0.14188916475417346,0.15840315850092368,0.3221205611941917,0.4014649699690999
AGR,1,0.10295817322201199,0.11851457665566682,0.13662748791490983,0.15881645910566056,0.2986731272630213,0.40356268292575925
AGR,2,0.13114299456278483,0.1172851680898342,0.1546361008299865,0.15566147907472314,0.382597178878428,0.3876879370836875
AGR,3,0.1403936083657401,0.12019252412173213,0.17949662663838345,0.15929464271232768,0.5155046235929477,0.405996530703982
AGR,4,0.1547584878376552,0.12180159420383217,0.1867063884468279,0.16064713530480867,0.5577484077897248,0.41292003330626403
NEU,0,0.1787087142467499,0.2029462284376832,0.23174112136414904,0.23766539158999384,0.859263132194721,0.9037573979732967
NEU,1,0.12963557793034447,0.18921468523489376,0.1619923995701941,0.22425422771148887,0.4198646303575363,0.8046393437459918
NEU,2,0.1613821688294411,0.19031433203593406,0.19399020681749393,0.2285470598369167,0.6021151979526315,0.8357401310193557
NEU,3,0.15023600843974524,0.1970584725441576,0.17447296801795967,0.23153667902068195,0.4870530651039357,0.8577477397108207
NEU,4,0.13422271588870457,0.20640939818758544,0.16339868101727806,0.2403585391061573,0.42718605409208016,0.9243556471107102
