trait,fold,facebook_mae,pan15_mae,facebook_rmse,pan15_rmse,facebook_mse,pan15_mse
OPN,0,0.15732035852140847,0.20119437587504482,0.21058544090633785,0.2580256049302978,0.7095396473562885,1.0652353950665185
OPN,1,0.20754626489347883,0.18685035894111712,0.2544956054308393,0.2390484053847141,1.0362882427598472,0.9143062314172474
OPN,2,0.12305666499667696,0.1717336301292692,0.18116984377439904,0.21179024015266,0.5251602118941344,0.7176817044768569
OPN,3,0.14241133877209253,0.1842648076970561,0.19046245095415876,0.24075467288608543,0.5804151228358877,0.9274049915974717
OPN,4,0.14311389691489082,0.1751268984509163,0.1806197890565899,0.20939012924451333,0.5219761072582384,0.7015076133796008
CON,0,0.13231359779834748,0.23304515841866838,0.17409456394203884,0.28548651440147355,0.4849426653657939,1.304040808799594
CON,1,0.2010952361755901,0.20846955132524983,0.24280446598381533,0.25744046816380595,0.9432641660361119,1.060409522023837
CON,2,0.1318616553809908,0.2290865774158718,0.16199115338716175,0.27236175596740686,0.41985813143460937,1.1868947922129653
CON,3,0.19467127697808403,0.19970471814376156,0.25358026946430656,0.24118395941056747,1.0288472611017627,0.9307152342730146
CON,4,0.15343588914190018,0.21253812754032564,0.19160058965429402,0.25647346913402447,0.5873725618250756,1.0524582409428913
EXT,0,0.2071723223394818,0.2582772567158654,0.24915845194217068,0.31519116889987275,0.9932789228244948,1.5895275683723902
EXT,1,0.19467890570561092,0.18679281566418757,0.2427129985050206,0.23900959757646129,0.9425536480921208,0.9140094038005387
EXT,2,0.21666951864957812,0.23218317295418303,0.2587513728464772,0.28071021020286113,1.0712363317238143,1.260771553962532
EXT,3,0.1680691661153521,0.17891542741230554,0.19694611701739198,0.22197731824096711,0.6206043773857174,0.7883828758869138
EXT,4,0.19537019399234223,0.2072396858988114,0.2466735765553919,0.263974527666373,0.9735656526690539,1.1149208169715965
AGR,0,0.1373700392577383,0.15120120016085048,0.17219074543575538,0.19241399643337836,0.4743944277457282,0.5923703396698135
AGR,1,0.15123012065887453,0.20076898000880972,0.18812489147704692,0.23750557859887692,0.566255593525573,0.9025424047214056
AGR,2,0.13760963790946537,0.1687015146523917,0.1788427554259738,0.2211213980507257,0.5117557229173084,0.7823147693753286
AGR,3,0.17022583108288902,0.16737890946013587,0.22234500929280118,0.2052686512291077,0.7909968190209506,0.6741635069605442
AGR,4,0.1800548196520124,0.15308208054020292,0.22115533957655295,0.19346402071134935,0.7825549443089282,0.5988532238997459
NEU,0,0.1862345243493716,0.2114999938578833,0.24398025345725066,0.24820535284372136,0.9524218017004445,0.9856943366156958
NEU,1,0.1607661569615205,0.21497020715860282,0.20025012154689686,0.26068442867614183,0.6416017903237272,1.087301946189279
NEU,2,0.168916744871272,0.2009347023961901,0.19276416212430858,0.24483278040411444,0.5945283846771705,0.9590894447931044
NEU,3,0.15217804348468783,0.21116285891759964,0.18007316355384806,0.25643294394276755,0.5188215211119169,1.0521256626676023
NEU,4,0.1678860981634685,0.21950731447257965,0.19864650710873094,0.2629607386848409,0.6313669611903836,1.1063735835217545
