trait,fold,facebook_mae,pan15_mae,facebook_rmse,pan15_rmse,facebook_mse,pan15_mse
OPN,0,0.15467381361552646,0.14138160157365864,0.1864594363814964,0.17338939596690836,0.5562739376952962,0.48102211590447
OPN,1,0.10034752348491123,0.13823096200722418,0.12637546760015791,0.16808481436644396,0.25553213178767925,0.4520400897271546
OPN,2,0.12129873093436748,0.13778808011489663,0.15640066295184213,0.1730218461232978,0.3913787326320461,0.4789849443633245
OPN,3,0.11458113354795119,0.16334312444641477,0.1728917100315723,0.19215592198672476,0.47826471669365916,0.5907823810879211
OPN,4,0.1196659817415125,0.14181998015261021,0.15455414076911117,0.1661595257329194,0.382191712527601,0.44174379968136923
CON,0,0.11299661292348591,0.1520469718847145,0.1467841587164836,0.1889294489662172,0.3447294261137102,0.571109389066205
CON,1,0.15819551496846335,0.17313860233138206,0.21885728623882916,0.21304011244002008,0.7663761949406466,0.7261774253365658
CON,2,0.13298291911097132,0.13369934303419928,0.17232296498663346,0.16546108458145736,0.47512323867163164,0.4380379276337755
CON,3,0.15286485679009382,0.12888290302283098,0.20307466781578357,0.158385184897383,0.6598291313358535,0.40137386673178593
CON,4,0.16784660356886247,0.1368865626198905,0.21220012304030983,0.16845873929706165,0.7204622819951222,0.45405353989594915
EXT,0,0.19972920298576358,0.1629215376109493,0.2499150580284396,0.2059165449833545,0.9993205724745652,0.6784259763434548
EXT,1,0.1866087615149362,0.1930177300965705,0.23388242223964698,0.23683814616471466,0.875215813515541,0.8974769095423543
EXT,2,0.17701254949850195,0.1471026003360748,0.22724760089886814,0.1900625862903381,0.8262635666445847,0.577980587550771
EXT,3,0.15139597286196316,0.14670237168973804,0.1913730624476547,0.18994283028963763,0.585978394050131,0.5772524630590603
EXT,4,0.1991328590757707,0.16935027328883712,0.2327426928258048,0.21528608935664878,0.8667065770209107,0.7415696040670241
AGR,0,0.13832497981616426,0.13354838855412543,0.1644282002676027,0.1755006871270843,0.4325861072133652,0.4928078552651909
AGR,1,0.12914721318653652,0.12300605147468797,0.1709650009709336,0.16191429324963422,0.4676645049118611,0.4194598133945215
AGR,2,0.13759539569125456,0.13420815285371274,0.1834349570872033,0.17164327851391084,0.538374135705346,0.47138264193613355
AGR,3,0.13982123161063476,0.15891557214211444,0.17199344490028654,0.19474956377736138,0.47330790411473095,0.6068382826279546
AGR,4,0.12699026837068444,0.14400837616044648,0.16206178097596236,0.18195293434913626,0.4202243099995224,0.529709927810015
NEU,0,0.15839388397761753,0.1967525615578606,0.19713479314224355,0.23633882612056162,0.6217940266757624,0.8936966517127208
NEU,1,0.1669693695136479,0.19687811902591162,0.2158207926338647,0.23276613055965395,0.7452577671815511,0.8668811429924534
NEU,2,0.16453166714485956,0.18684024102225597,0.2039134845541565,0.22604200565657592,0.6652913650687713,0.8175198147450838
NEU,3,0.13586989490424886,0.19482503208984328,0.1644670389333568,0.23160790272411538,0.43279050024727045,0.858275516168098
NEU,4,0.13905186221880073,0.1969051560475713,0.1784290745907976,0.2351048741058693,0.5093909553336052,0.8843888356553885
