trait,fold,facebook_mae,pan15_mae,facebook_rmse,pan15_rmse,facebook_mse,pan15_mse
OPN,0,0.15423542728584805,0.09519016863936085,0.18337250492648113,0.11717535588595812,0.5380076021348315,0.21968099775545505
OPN,1,0.15087812909919227,0.10806201757010768,0.18133165019995337,0.1327103036677845,0.5260986698385881,0.2817923981290091
OPN,2,0.15042792001467073,0.10702191227573461,0.18187742929539386,0.12452927057972035,0.5292703904113502,0.24812064357805877
OPN,3,0.15357344457272734,0.1109923041473001,0.18442897771350722,0.1360828541075127,0.5442247605943622,0.29629667980195057
OPN,4,0.150054314484757,0.12062442426023814,0.17892230905485623,0.14637337583534688,0.512211085083404,0.3428026202242092
CON,0,0.15166247537966526,0.1043815127873825,0.19213916049952018,0.13261943540407284,0.5906793111320686,0.2814066392917767
CON,1,0.15082810973853208,0.11890856643854562,0.19046405540137853,0.14201181824372106,0.5804249058756481,0.32267769476335745
CON,2,0.14787933180841167,0.09565644971394943,0.18837640772808578,0.12811303519675715,0.5677707358166082,0.26260719542690963
CON,3,0.17227673698677104,0.12390775821976743,0.21528829858519966,0.1581626515715714,0.741584817231674,0.4002467896344045
CON,4,0.1510200221284052,0.13093171684906402,0.19105415331772335,0.15626568211740147,0.5840270289999384,0.3907034140987706
EXT,0,0.1770378401975953,0.10881238832312118,0.2155584913548551,0.13677550885599118,0.7434474130254815,0.29932063716504503
EXT,1,0.1857514563772116,0.1386613882194131,0.23013246186645878,0.168862052990365,0.8473752072424345,0.45623028704193325
EXT,2,0.1854420811138796,0.11822828397912495,0.2298854269893323,0.15628174061216724,0.8455569639760283,0.39078372745436496
EXT,3,0.17965292055285378,0.1025929556054584,0.2183812445341739,0.13236597024746577,0.7630458869213571,0.28033200127284774
EXT,4,0.1870559442110276,0.13644731147535916,0.231207678030913,0.1776616472814491,0.855311843141608,0.5050185746361283
AGR,0,0.1674438594231445,0.13158689050351158,0.20142405918936515,0.16450579542594726,0.6491464275046077,0.4329945076595777
AGR,1,0.14695984233631176,0.1301684217937922,0.17940489018969527,0.16590216548306136,0.5149778339836258,0.4403764561915051
AGR,2,0.1417094332917353,0.11067716741965987,0.1750823856872839,0.14443435169813015,0.49046146917325983,0.33378050655140445
AGR,3,0.14039567710308548,0.09960025811599474,0.17281186208837812,0.13404656524850186,0.47782303485524197,0.2874957178188632
AGR,4,0.14245092073183382,0.1067214395465522,0.17470893248005762,0.1354923844092659,0.48837137741314124,0.2937309793454226
NEU,0,0.1769914967089557,0.19094846435522633,0.218921482925974,0.2222614492802072,0.7668258535595756,0.7904024296116504
NEU,1,0.1761122919669312,0.16236462668373677,0.21501227133864592,0.1964469073810905,0.7396844290279293,0.6174622090754184
NEU,2,0.17668669086158947,0.1275984091526371,0.21670526620765115,0.15899513897294362,0.7513787619577349,0.404471277023451
NEU,3,0.19333767626057846,0.16452797800302504,0.24262374442124485,0.2084769233251237,0.9418605042275845,0.6954020487503609
NEU,4,0.18101806978496274,0.1528822526592633,0.22072078140608112,0.18965487482097088,0.7794826077080742,0.5755035368947458
