trait,facebook_avg_mae,pan15_avg_mae,facebook_avg_rmse,pan15_avg_rmse,facebook_avg_mse,pan15_avg_mse
OPN,0.1490493812373515,0.10573072127540653,0.17968772953856946,0.1280121302198128,0.5176554972530428,0.2639817708629575
CON,0.14949245328313848,0.10932723146304273,0.18890944224552006,0.1375329611233326,0.5710728727828686,0.3050288170260141
EXT,0.18267494582058336,0.11155662197874416,0.22139815554748327,0.14406787731002896,0.7844389202002213,0.33443173813787286
AGR,0.13908643416072544,0.10881374541846442,0.17239354327311265,0.14424845332185293,0.47562058358363946,0.3354715191332718
NEU,0.18121899113896187,0.17001284175679254,0.22391472488063716,0.2059527695584223,0.8043111200022229,0.6897241029994688
