trait,fold,facebook_mae,pan15_mae,facebook_rmse,pan15_rmse,facebook_mse,pan15_mse
OPN,0,0.14615930597433882,0.0875945040735148,0.17890021954523302,0.11047039488577949,0.5120846194393299,0.19525935433026287
OPN,1,0.16163255149059083,0.10380023172346213,0.19171179869216964,0.13022228562414276,0.5880546115408101,0.2713255001323635
OPN,2,0.14728335850694207,0.10467139704752779,0.17785486999786793,0.12398651836798942,0.5061176730154133,0.24596249190716593
OPN,3,0.15400134122773504,0.11195219300561035,0.18323723363499508,0.13307437792599153,0.5372141422917751,0.28334063915724667
OPN,4,0.13617034898715072,0.12063528052691758,0.16673452582258166,0.1423070742951609,0.4448064399778855,0.3240208687877484
CON,0,0.14673257253143226,0.09699342432668655,0.1871961230923778,0.1256222461446878,0.5606782160130664,0.2524951802073026
CON,1,0.15455575575989283,0.11696802559545488,0.1934222225069186,0.1364779335137893,0.5985944964046498,0.29801961816407596
CON,2,0.14922425469655667,0.09650331341614159,0.18815961436010878,0.12743825605396905,0.5664646476376184,0.2598481432938813
CON,3,0.14713676549075697,0.1283940907252037,0.18742488292334167,0.15988343699717447,0.5620493872247243,0.4090034050814811
CON,4,0.14981291793705373,0.1077773032517269,0.1883443683448534,0.13824293290704232,0.5675776166342839,0.3057777383833296
EXT,0,0.18470635643835817,0.10670153064242865,0.22388602355974088,0.13583960049842375,0.8019992238596588,0.2952383530171418
EXT,1,0.1825338216845909,0.11111094830399854,0.22179676211349483,0.1387705203425627,0.7871008589444835,0.30811610528082917
EXT,2,0.17780451880412157,0.10688383316589614,0.21608701751867485,0.14149111333778305,0.7470975834677411,0.3203157680370571
EXT,3,0.1815456104613422,0.1009136032249968,0.2199694395550384,0.13630605848927627,0.7741848688902965,0.29726946529411197
EXT,4,0.1867844217145041,0.1321731945564007,0.22525153499046743,0.16793209388209912,0.8118120658389267,0.45121899906022456
AGR,0,0.13907549623692975,0.11554310139963181,0.17086573933675517,0.15435123518971028,0.4671216158543207,0.38118886087342807
AGR,1,0.13572140486052867,0.12195534019146934,0.1689440231310913,0.1617298554888389,0.4566733274009551,0.4185047385030513
AGR,2,0.136181966622224,0.10492483054177235,0.1716986935163026,0.1441862604690068,0.47168706833316665,0.33263484332858023
AGR,3,0.1445054453209545,0.10221045077857324,0.17644619472832512,0.13276440235159406,0.4981321540419744,0.28202218199940204
AGR,4,0.13994785776299037,0.09943500418087532,0.174013065653089,0.12821051311011458,0.48448875228778016,0.2630069709618974
NEU,0,0.18404601185844188,0.20414842887450074,0.22502822608672962,0.24481643068515516,0.8102032370249503,0.9589613701561807
NEU,1,0.17410489531380408,0.17156918463060414,0.21166730430668362,0.20783318926007305,0.716848763243094,0.6911141401742142
NEU,2,0.177132581589597,0.138366805572631,0.21980628373330766,0.17006735641474424,0.7730368295884817,0.4627664935805958
NEU,3,0.19296033087406264,0.18786905675621354,0.24520927217604108,0.2214480258988797,0.9620413989084704,0.7846276189323186
NEU,4,0.17785113605890382,0.14811073295001326,0.21786253810042372,0.18559884553325925,0.7594253712461181,0.5511508921540347
