trait,fold,facebook_mae,pan15_mae,facebook_rmse,pan15_rmse,facebook_mse,pan15_mse
OPN,0,0.1206603176726235,0.15490399554473203,0.15946315778272474,0.18293342220041797,0.406855943636232,0.5354341781491092
OPN,1,0.11523439036475286,0.15855116523852966,0.14359297977974905,0.18872249751206985,0.32990306992812063,0.5698588754543419
OPN,2,0.0968211340904236,0.14367947566265968,0.13175163483652963,0.16816391526778107,0.27773588017172157,0.45246564201425127
OPN,3,0.10446680682046072,0.157032532716284,0.1515045653115793,0.18641009877499748,0.36725814299861503,0.5559796107195449
OPN,4,0.11469114112854,0.1514608397370293,0.14123531599633035,0.18260319776889974,0.31915866322045394,0.5335028361120265
CON,0,0.15181226084629695,0.16719344805698005,0.1808422844142277,0.20690403260081125,0.5232629137479654,0.6849484652821054
CON,1,0.15246933930450013,0.14553182082516805,0.194058084645025,0.1768775196525984,0.602536643457531,0.5005705101404244
CON,2,0.11963432891501319,0.1689258769661391,0.14644835154104807,0.20605393454610926,0.34315391470939655,0.6793315775656388
CON,3,0.1772595664433071,0.16341835627345,0.22707366693570782,0.2038031348437666,0.8249992139384945,0.6645714955068728
CON,4,0.13801018238067625,0.15802300491300572,0.17805744569950757,0.19507810754410462,0.5072712242511662,0.608887488213806
EXT,0,0.20219865673118168,0.1500422852177198,0.24891572332960613,0.19258441378329316,0.9913445974680268,0.5934201007402875
EXT,1,0.15398542328013315,0.1732050800607318,0.18913867451397223,0.22024816816661205,0.5723750151120216,0.7761481051573477
EXT,2,0.21609105242623225,0.16110872910136267,0.25845235346900325,0.2036902314258697,1.068761911585172,0.6638353662026172
EXT,3,0.13306936366217478,0.13569290394685704,0.17207320913987725,0.17030248637536177,0.47374703247047706,0.46404698789492466
EXT,4,0.16384501501492094,0.14908535070970755,0.19965851588123282,0.18843014784362117,0.6378163732949981,0.5680947366518935
AGR,0,0.11768595904111862,0.12451943078008637,0.14864706208170972,0.1650608192531052,0.35353518807696765,0.43592118478730413
AGR,1,0.11168841620286304,0.14783861624951267,0.14766121781617744,0.19400525808387284,0.3488613590855706,0.6022086284465133
AGR,2,0.11282032178507911,0.136047305906711,0.1371046575485316,0.17936734267073579,0.3007629902898481,0.5147622807094004
AGR,3,0.1359777662413461,0.12133062354155949,0.1736074058857519,0.15895278733510476,0.48223250205408325,0.4042558176590387
AGR,4,0.1591197235924857,0.1273594111406884,0.1858371953726905,0.16570255863377728,0.5525674201827321,0.43931740571007616
NEU,0,0.16689626905653215,0.2184311578671138,0.22745965419092082,0.25914673536125427,0.8278062822639568,1.074512496714455
NEU,1,0.1306525349948141,0.2049687846988237,0.16622287839998184,0.24558333230176757,0.44208072485720246,0.9649787696710462
NEU,2,0.15969806740681333,0.1997861666946995,0.19048476993360794,0.23447324218302742,0.5805511561061132,0.8796432168799397
NEU,3,0.156112647329058,0.2100929513472278,0.1837608591468892,0.24761055342524121,0.5402887976539621,0.9809757610578175
NEU,4,0.14768670521463667,0.21525766539330388,0.18792328784820225,0.2546909299515938,0.5650426011264456,1.0378795300231982
