trait,fold,facebook_mae,pan15_mae,facebook_rmse,pan15_rmse,facebook_mse,pan15_mse
OPN,0,0.22261707918588505,0.11774913537300241,0.2665296213775673,0.14948379331352196,1.1366086258286727,0.3575264616776436
OPN,1,0.16244300803472828,0.11452496314452867,0.19903582905287615,0.13578497900264994,0.6338441838491804,0.29500097950628373
OPN,2,0.1557742388511813,0.12711512658555632,0.19927910154166284,0.14877263064044696,0.6353945464876001,0.3541327064766442
OPN,3,0.30474170124461486,0.15815706222744313,0.3437969939209878,0.1936679613909358,1.8911419836853216,0.6001164632226548
OPN,4,0.23201075533101725,0.13730725193845816,0.27638398978816636,0.16675930178693762,1.2222097685613034,0.4449386166020642
CON,0,0.1663565462203913,0.12166500839136415,0.20673449243204753,0.1482112300934038,0.6838264041197413,0.35146510281601595
CON,1,0.1591025989138803,0.1360268429174262,0.19765759630692192,0.15573929489002739,0.6250964040218744,0.3880756502299134
CON,2,0.1914796276806399,0.10551656767473383,0.23754189642524554,0.14246580695251446,0.9028184434917226,0.3247440984100979
CON,3,0.15583469812953196,0.1310604849104154,0.19528929091912647,0.16708160906857975,0.6102065124234688,0.4466602254231313
CON,4,0.16340680501315485,0.12283379990479042,0.20223459945997144,0.14545473067946793,0.6543813376416993,0.3385132673944028
EXT,0,0.18736990576220114,0.12097183940774306,0.23407063624735655,0.16490527952720066,0.8766250154468325,0.4351000189194662
EXT,1,0.180601585625216,0.1318149441379612,0.22066915188051858,0.16297068109186075,0.7791179931014799,0.4249510863287196
EXT,2,0.19481583832308302,0.126973231768204,0.24525689820286228,0.16894369319065308,0.9624151316110511,0.45667154350236033
EXT,3,0.1852021418546521,0.11867043285046594,0.23161073573306173,0.1484305586298501,0.8582965295141792,0.3525060917627099
EXT,4,0.1950875499536998,0.13333807402643663,0.25303735282319173,0.17595559553450174,1.024446431428482,0.4953659455984187
AGR,0,0.14872898799345594,0.11355866820125254,0.18749713669486626,0.15052018665986955,0.562482824019388,0.3625012254739515
AGR,1,0.16401340657888455,0.14606523049079762,0.20168903828300702,0.1826204519526396,0.6508554881178693,0.5336036715421816
AGR,2,0.14336363113203715,0.11283152851007752,0.18163944051902278,0.15127629214721527,0.5278861808049508,0.3661522650529539
AGR,3,0.16162286779908247,0.10505592115854812,0.2071852780124177,0.13495954034708246,0.6868118289748714,0.29142524804278935
AGR,4,0.15097912589044765,0.10928684801890931,0.20144176528916347,0.14944846543919307,0.6492605540930205,0.35735750115407494
NEU,0,0.19811308417729165,0.20653871479680982,0.2528220925891049,0.2535507353211496,1.0227041766294143,1.0286076212519244
NEU,1,0.18252703001332837,0.19970163591837486,0.2321389135495891,0.23745497823195905,0.8622155909093189,0.9021578708518421
NEU,2,0.17771225578563157,0.13972308080075152,0.22124284965183766,0.17505133769904715,0.7831743813148582,0.49028752602249853
NEU,3,0.2045752647345842,0.20900997996835388,0.2569344447261695,0.24587483341987898,1.0562449331601145,0.9672709331575977
NEU,4,0.21826183845657246,0.1637578929806578,0.27550806406950423,0.20183385353196845,1.2144751058995924,0.6517904313149365
