trait,fold,facebook_mae,pan15_mae,facebook_rmse,pan15_rmse,facebook_mse,pan15_mse
OPN,0,0.15536861471915514,0.09438411159030463,0.18607090268601836,0.11384779181338586,0.5539580930326004,0.2073810893026745
OPN,1,0.14715003408742755,0.09805336927963518,0.17723394919286597,0.12258491946609576,0.5025899646069043,0.24043297643582096
OPN,2,0.14131765249070155,0.11252019546799744,0.1743380948154803,0.12918208405431494,0.48630034883706064,0.2670081612962276
OPN,3,0.15109885440783555,0.11463630987425985,0.18148278067283932,0.13693218201984284,0.5269759859321617,0.30000675256821924
OPN,4,0.17039101666279052,0.1201654758946649,0.20017334058578598,0.14774234035336933,0.6411098606738919,0.3492447825587585
CON,0,0.15022344854440584,0.10833342519857117,0.18949921090214608,0.13492233557591038,0.5745592149205767,0.2912645784420933
CON,1,0.15298660950714282,0.11752588961084012,0.19286372644350216,0.14210379619674834,0.5951426674731882,0.32309582730800146
CON,2,0.1564855206950327,0.09753283019793237,0.19559293334322167,0.1255843465770819,0.6121055318912495,0.2523428496830819
CON,3,0.16042405119772707,0.12125427056167086,0.2037410416152949,0.15507624737866776,0.6641665886235385,0.38477828001679604
CON,4,0.15750457665223752,0.12196319904820674,0.197949481357629,0.14590740916503359,0.6269439575873067,0.34062355278804035
EXT,0,0.1819936402259248,0.11095520217539902,0.22101540353004245,0.142113950359088,0.781564939805602,0.32314199405386296
EXT,1,0.17659453316351,0.11469490487696761,0.21602171080294852,0.14808793247402943,0.746646072134835,0.35088057098282355
EXT,2,0.18026390194892883,0.10829747996087803,0.21932924610592883,0.14611764681980247,0.7696850939956152,0.34160586562526546
EXT,3,0.18065060305461456,0.10703262434167377,0.2200408727762408,0.14122131819449701,0.7746877681595277,0.3190953683201328
EXT,4,0.1810696868950062,0.1292376849158057,0.22475613227923794,0.1702731626256207,0.8082450947244372,0.46388720744016765
AGR,0,0.18129464927014344,0.1263974975731413,0.21490899567795316,0.17041038578181608,0.7389740157652652,0.46463519438199913
AGR,1,0.15595825151781018,0.12926733210935432,0.18920674025302217,0.17074475194495622,0.5727870460842435,0.466460325067914
AGR,2,0.14538246990589615,0.10803328308008485,0.1776573591045609,0.14324563042975175,0.5049941959041105,0.3283089701954722
AGR,3,0.14189282790998395,0.10328841855970479,0.1749197701992226,0.14175192540806666,0.4895508158693225,0.32149773975857526
AGR,4,0.1422282585401214,0.10797845762351463,0.17504256656834705,0.1366493643818885,0.4902384017733473,0.2987687739186602
NEU,0,0.17099068549576774,0.19148038868176737,0.21027609909933093,0.22680838231882702,0.7074566134318404,0.8230727082974506
NEU,1,0.17104630906930132,0.16577559784054757,0.20839281643142848,0.19434274755741884,0.6948410481170937,0.6043056482907749
NEU,2,0.18222006602568575,0.13816056564702825,0.21984922161484455,0.17038918212124085,0.7733388865069909,0.46451958434165774
NEU,3,0.18472020056475413,0.17635542237657612,0.22718432546872303,0.2115230510765707,0.8258034833266069,0.7158720093788293
NEU,4,0.17868059511599915,0.1483684983746759,0.2184840408106938,0.18125540941048396,0.7637644192168891,0.5256563807939644
