trait,fold,facebook_mae,pan15_mae,facebook_rmse,pan15_rmse,facebook_mse,pan15_mse
OPN,0,0.11697670227951473,0.1669667003106098,0.1631001965223072,0.19949779060761869,0.4256267605573594,0.6367898926132222
OPN,1,0.1063060215446684,0.15494209195480868,0.14047465162208614,0.1810205140865171,0.31573007413830534,0.5242948070849962
OPN,2,0.09602830317285327,0.14756809971770463,0.13088646332500795,0.1738520702600803,0.2741002760824298,0.48359269230808904
OPN,3,0.10545684576034545,0.14260793198533608,0.15464111344442444,0.16708721253714837,0.3826219943129841,0.4466901955561759
OPN,4,0.10427845627920967,0.20341248293312228,0.1420969767657463,0.24757112179374377,0.3230647970385584,0.980663371398772
CON,0,0.14806553721427915,0.20897092661079097,0.18614829227746196,0.25614553694209524,0.5544189874850465,1.0497685775256687
CON,1,0.16359225014845527,0.18494010829195684,0.20796801355628938,0.22532523439165325,0.6920111150247668,0.812343382450015
CON,2,0.11851228952407838,0.19956939319769545,0.1535370728707016,0.24566373485156123,0.37717812393125,0.96561074083906
CON,3,0.17561743787356787,0.18666964000990605,0.22851491326312018,0.2326489786835237,0.8355050248466055,0.8660087649181399
CON,4,0.1336410537787846,0.1825705993540433,0.16789553307919464,0.22364465517730533,0.45102255171175887,0.8002709296704579
EXT,0,0.21094524661699932,0.1542522378519279,0.26121168898738617,0.19892657898573035,1.0917047692340889,0.633148543439921
EXT,1,0.15809094650877847,0.15803536764618492,0.19658657861587459,0.20005668126956733,0.6183405213895409,0.6403628105731533
EXT,2,0.21622831265131637,0.16877812996608058,0.2585276047274992,0.21607625205240816,1.0693843728527808,0.7470231451913215
EXT,3,0.14726410627365114,0.15041157964135515,0.18430083804068675,0.1910310212530447,0.5434687824399912,0.5838856206582475
EXT,4,0.1538591689041683,0.1394787099896645,0.18942823628287206,0.17913364888842837,0.5741288975360894,0.5134218557754151
AGR,0,0.11483092437187829,0.13575942674461675,0.14746527304921908,0.17530457196071073,0.3479361100815407,0.49170708694478316
AGR,1,0.10258254177040524,0.1306092884062099,0.13873680032584976,0.17261646184414914,0.30796640062428376,0.4767430887408427
AGR,2,0.11012007673581442,0.15417750147329706,0.13840025692330635,0.19671996625707247,0.3064741232034889,0.6191799198089597
AGR,3,0.1327359496525356,0.12877593042493676,0.16672826810451163,0.1694078894793877,0.4447730500297811,0.45918453130863496
AGR,4,0.1598269807270595,0.12176549268417616,0.1873616836488711,0.1629177563279863,0.5616704079958345,0.42467512501317345
NEU,0,0.1666437498562866,0.21129387274485864,0.22428844275140847,0.25123099188119113,0.8048848798968209,1.0098721786498024
NEU,1,0.13268254684077366,0.18815945157793917,0.1761093492828564,0.22249602053781695,0.49623204360584183,0.7920716699715725
NEU,2,0.17131250762277184,0.19078376632766658,0.20001218051262548,0.22839904036737071,0.6400779289971562,0.834657952166382
NEU,3,0.14746000036171505,0.20133695021575812,0.18607999021042324,0.23960635688484502,0.5540122057631086,0.9185792982343957
NEU,4,0.15226711354936873,0.20771550412486203,0.18804375625750233,0.24557783216865808,0.5657672571641372,0.9649355433419439
