trait,fold,facebook_mae,pan15_mae,facebook_rmse,pan15_rmse,facebook_mse,pan15_mse
OPN,0,0.20887955751529963,0.11187044260865552,0.25151019276721914,0.14835438328053532,1.0121180663430056,0.35214437199939813
OPN,1,0.17672964121713192,0.11605610968702933,0.2256667560735769,0.1393069224197348,0.8148077544576439,0.3105026929004907
OPN,2,0.2498781879454158,0.12833348128755218,0.30103676121885137,0.16241312486099538,1.44997011625497,0.42204838114072607
OPN,3,0.17506379456021062,0.13340690944154387,0.2159256917353634,0.158219923206707,0.7459824659243481,0.40053669681761395
OPN,4,0.26076623946774835,0.14093371979121508,0.309195543338524,0.17451375465589414,1.529630137310995,0.4872808144836633
CON,0,0.17529874590247177,0.11724555310556446,0.2200375125759493,0.15098809152765372,0.7746641047389774,0.3647584692574607
CON,1,0.1691151179269303,0.1335501369783434,0.2106490293874605,0.15659382481861167,0.7099682204448866,0.3923460086523001
CON,2,0.17942508267455323,0.10323165614726182,0.2217850286542398,0.1360368074819634,0.7870175915255541,0.29609620783815627
CON,3,0.18495335214175718,0.13138308929184736,0.22854587618066152,0.1637213533043947,0.8357314687406492,0.4288749044451588
CON,4,0.1963814752808837,0.13049307218913378,0.24351634342434267,0.15306406471384348,0.9488033502429928,0.3748577265075785
EXT,0,0.2039173730410809,0.13799903645353803,0.2547981893172383,0.18416048629671933,1.0387538853386407,0.5426413488905921
EXT,1,0.2050235686087331,0.14997188762082891,0.2615030622977738,0.1874848919558728,1.0941416234900758,0.5624093553872844
EXT,2,0.1875909730999969,0.125981896206484,0.2349608509635987,0.16403830251429202,0.8833056141318575,0.4305370323886492
EXT,3,0.18514575787061868,0.11624884645817644,0.23280448227929787,0.15212318492614973,0.8671668257784427,0.37026341427320864
EXT,4,0.20050975560795428,0.14051266004299295,0.25658283681031285,0.18321763373003067,1.0533560410143286,0.5370992209541067
AGR,0,0.20521067647393362,0.12229978371474702,0.2526385893320928,0.1585746234860053,1.0212200979574242,0.4023345794196534
AGR,1,0.17171416235524556,0.13302168603670803,0.2073254254152489,0.17570087631455816,0.6877413245993332,0.49393276700325867
AGR,2,0.22816097385802328,0.12295086040335187,0.2959641132212749,0.15879147176464092,1.4015161137771897,0.403435704082892
AGR,3,0.21287925418033157,0.11557241385265932,0.2604564774697121,0.15153180674012484,1.085401229790451,0.36739020874785494
AGR,4,0.15636425089004427,0.11597818804198298,0.1928343724119021,0.14918377049140727,0.5949615299285801,0.35609275813716523
NEU,0,0.17466634960715163,0.19635849211175568,0.22172429911449934,0.2369411671102651,0.7865866301508958,0.8982578941097688
NEU,1,0.19776126751892786,0.19718404644626686,0.2501768150171901,0.2293042933628376,1.0014149999648672,0.8412873103956644
NEU,2,0.1839450922954914,0.14248776178238753,0.23314962664068745,0.17853439721790063,0.8697399598784606,0.5099925024821045
NEU,3,0.19407172321320273,0.19444524064912636,0.2525828724368071,0.2328975023278797,1.02076970827932,0.8678599602611162
NEU,4,0.20361151128140992,0.16061078078787905,0.26266155782295714,0.1921003257955422,1.1038575020429204,0.590440544136325
