trait,fold,facebook_mae,pan15_mae,facebook_rmse,pan15_rmse,facebook_mse,pan15_mse
OPN,0,0.17082277642207203,0.13186313186661675,0.21980905001326428,0.16559674080169368,0.773056280876319,0.43875648840204184
OPN,1,0.1929941295380338,0.13680743736735848,0.24087267480418292,0.1669139410058589,0.9283143446335522,0.44576419762780384
OPN,2,0.155320370679491,0.1305385623948049,0.1986371207782705,0.1527041005087792,0.6313072938627722,0.37309667039175354
OPN,3,0.16821783638402318,0.11014666577516977,0.20750740280252786,0.13796918175334114,0.6889491638595875,0.30456793824521905
OPN,4,0.1803231671218122,0.1312935470507063,0.22358020138081572,0.18088665978359347,0.7998096777435302,0.5235197370323839
CON,0,0.19359190746974408,0.12688142243078201,0.2456307925371351,0.16167206774673037,0.9653517793809324,0.4182057241919885
CON,1,0.17671589014402936,0.13001327676288155,0.2243487519474291,0.1572631193163338,0.8053177928362546,0.39570700942690834
CON,2,0.18602965402469207,0.10892432827060505,0.22981103203151443,0.1395416469038129,0.8450097490790641,0.3115499357540022
CON,3,0.17761286918032035,0.1312600239858789,0.2172067599614846,0.16274715821537244,0.7548604163861898,0.4237861924937778
CON,4,0.18704346944107098,0.1294892821846337,0.2403124065877942,0.1624536438798746,0.9240008582410293,0.42225899441531567
EXT,0,0.21351450589265716,0.1382574480468944,0.2626928448213906,0.18533748268615002,1.104120492879494,0.549599699734843
EXT,1,0.22519154715404083,0.13566424402139957,0.27730009984766896,0.17036996283239716,1.2303255167655058,0.4644148132760903
EXT,2,0.2248921327041776,0.12849848078469098,0.27306806577833576,0.16450117582654822,1.1930586951964581,0.4329701912492277
EXT,3,0.1918859084871378,0.12819329702248006,0.23578857783000426,0.16128474459478934,0.8895400667269869,0.41620430311572487
EXT,4,0.19620042944222352,0.13778912866937704,0.24502920725698354,0.16935409473527174,0.9606289980436428,0.45889295575805655
AGR,0,0.1660506120190192,0.12974236193349806,0.20342935342248486,0.17229430886202432,0.6621360313836372,0.4749652468957895
AGR,1,0.17220546124356517,0.1365179306369717,0.21024941832222516,0.18159551994608297,0.7072770823618431,0.5276309245570301
AGR,2,0.18265770022119032,0.11203803834268602,0.21914656585948336,0.14985211995364559,0.7684034876025059,0.35929049898240406
AGR,3,0.18399081486664462,0.11527577527498795,0.2281576928627381,0.14753528631916982,0.8328949343828946,0.3482665626774781
AGR,4,0.19019074365664068,0.11767451680939772,0.23451335659864234,0.155590508389151,0.8799442318227463,0.38733450291694227
NEU,0,0.20151578197318518,0.20037511590931378,0.2536841769291574,0.24468320461198895,1.0296905919034696,0.9579179351401712
NEU,1,0.16978332490817216,0.20403595975900105,0.21535116721328937,0.2462273862249558,0.742017987623622,0.9700468194024343
NEU,2,0.1978110575144378,0.15807532524153337,0.24515614148026227,0.19899173332141887,0.9616245519056722,0.6335633500483476
NEU,3,0.21504056657549372,0.17468368490621197,0.263795126656307,0.20794184809709457,1.1134058783742014,0.6918369965513653
NEU,4,0.19047708263474233,0.17149634684981974,0.2380343430712272,0.21081956422320355,0.9065655713234941,0.7111182224919992
