trait,fold,facebook_mae,pan15_mae,facebook_rmse,pan15_rmse,facebook_mse,pan15_mse
OPN,0,0.14546561840602326,0.14423005070005146,0.18271351555542778,0.16533964331676146,0.5341476386627272,0.437395149622909
OPN,1,0.1066490443774632,0.135087111450377,0.13447967866592783,0.15876346088595034,0.28935655168938906,0.40329338463267345
OPN,2,0.11723728790002709,0.14269107851852367,0.15393108536759853,0.1743008428733882,0.37911647191012193,0.486092549848602
OPN,3,0.14897870372323427,0.13138056024402178,0.19135756938335652,0.15904670849791977,0.5858834786132469,0.4047336984699578
OPN,4,0.1259958779811859,0.1328548568852094,0.15541060549366284,0.16307980335912559,0.38643932047896484,0.4255203559889326
CON,0,0.13609651357786998,0.13163256024827766,0.17311390147546746,0.15707562923856183,0.47949476158394544,0.39476404259565423
CON,1,0.17795421774046763,0.13149280108156658,0.22167464770639617,0.16258251409677973,0.786234392874381,0.4229291826501047
CON,2,0.14652483606163194,0.14752225890046075,0.20500124070503917,0.1852174046602397,0.6724081253047373,0.5488877938714977
CON,3,0.16475996483774746,0.20561710561619326,0.22408781119993787,0.24988254503716484,0.803445530629721,0.9990605698873355
CON,4,0.17569120084538178,0.14828651900194129,0.22315364100811436,0.18581654847310122,0.796760759922854,0.5524446330964475
EXT,0,0.20611681342124938,0.19827384480408258,0.24617313981157313,0.24055860215156152,0.9696194280879348,0.9258950561212667
EXT,1,0.17808893319538663,0.14848433870847533,0.22291720083410202,0.19084647934968288,0.7950732593096113,0.5827580521655448
EXT,2,0.1860061627801727,0.21846226765995938,0.24577594160653313,0.26079623548260517,0.9664930681603013,1.0882348279133636
EXT,3,0.14738488232388217,0.21847679270368042,0.1872814863559606,0.25957079653657095,0.5611896808177291,1.0780319742643936
EXT,4,0.2243681999515085,0.1574509293449168,0.2586464661922613,0.20172835528588984,1.070367907456479,0.651109266822904
AGR,0,0.14903903443472724,0.14627970588856,0.18647034658501144,0.18474863940337916,0.5563390494492004,0.546112963914183
AGR,1,0.13663191080093384,0.12569717752690218,0.18088842245674852,0.16236154833895297,0.523529942062258,0.4217803580643546
AGR,2,0.16311418382560505,0.13520223735546577,0.20675703210537988,0.1713301614040896,0.6839755473080966,0.46966438902117136
AGR,3,0.14536578697316788,0.12680481591192233,0.17757712510146656,0.16932152936496356,0.5045381657488305,0.45871648435406387
AGR,4,0.1269776026291006,0.13491090609102832,0.1673393732556627,0.17480574302436394,0.44803944874903834,0.48891276170216097
NEU,0,0.17690168058872224,0.202761758600368,0.2095447944254752,0.2423499815269849,0.7025443545538165,0.9397362229456439
NEU,1,0.1547664399147034,0.20711766317182662,0.20247894738135752,0.24565837869913373,0.6559636036441265,0.9655686271636985
NEU,2,0.1782314628888579,0.19193358976824754,0.2267677627567347,0.23023404131833247,0.8227779062184384,0.8481234188139457
NEU,3,0.13255076213794598,0.19772328582345225,0.16265980223573634,0.2363532893012721,0.4233313968461487,0.8938060177647531
NEU,4,0.13782341434675105,0.19301055415349755,0.18131918254442156,0.2301095933974433,0.5260263414649617,0.8472067954715528
