trait,fold,facebook_mae,pan15_mae,facebook_rmse,pan15_rmse,facebook_mse,pan15_mse
OPN,0,0.21341257972772734,0.1090861704389928,0.25286090656446253,0.13738904344691177,1.023018211810549,0.3020119742451958
OPN,1,0.20188871823771054,0.12173516507876124,0.2490700891550206,0.14644177396484628,0.9925745329735729,0.3431230820894522
OPN,2,0.21166010475435926,0.1335697897409989,0.26377637288659833,0.16097525940027665,1.1132475970245403,0.4146085396669256
OPN,3,0.24745658509953075,0.15114053447367787,0.28595479946634084,0.17857179358036196,1.308322358487349,0.5102061674001183
OPN,4,0.192265598080879,0.13235234268780413,0.23878942849044996,0.15607367031313793,0.9123262594695171,0.3897438538683933
CON,0,0.16671751529324888,0.1135771704932391,0.20968125947851812,0.14444964223371906,0.7034596804500037,0.33385120356037284
CON,1,0.19855021080998486,0.13374641951868094,0.2460326358213471,0.15367375964661822,0.9685129314062353,0.377849995093213
CON,2,0.21964016623621765,0.11321023116677495,0.2733260147756231,0.1433211424532631,1.195313809897999,0.3286552005506741
CON,3,0.2205873911186706,0.1293150012776003,0.27413507358496253,0.16403918917328428,1.2024006577431516,0.4305416816632236
CON,4,0.19411210671413778,0.12169883189530209,0.24813938547377182,0.14542049028173593,0.9851704798717473,0.33835390390048714
EXT,0,0.19613394697738246,0.12793289281554143,0.2500271742633614,0.1677017288735237,1.0002174013150888,0.449981916672961
EXT,1,0.20012797559416573,0.13038466340404448,0.24706032897615376,0.1638746224799552,0.9766208976814327,0.42967826272914017
EXT,2,0.20477107295463254,0.12902121159989954,0.2587896679304911,0.1788427268706609,1.0715534627017305,0.511755535272541
EXT,3,0.1933605896040451,0.11282022888377564,0.24246582056270016,0.14189481940337045,0.9406347844018295,0.3221462363762418
EXT,4,0.20596239587595294,0.13523658390702872,0.26742680944460817,0.18167012698147766,1.1442735511078603,0.5280645623126384
AGR,0,0.21236117975656382,0.12085427894430646,0.2743256516104496,0.1588281372378611,1.204073009672974,0.4036220348551814
AGR,1,0.2095838603966458,0.13720826829894114,0.24971299767120284,0.17810280180036236,0.9977052973627728,0.5075297215846648
AGR,2,0.14636609692559688,0.10443655737375808,0.18414395844916628,0.14444207974135417,0.5425439724823277,0.33381623040012354
AGR,3,0.15924069066726887,0.0990019949816041,0.19789570454538657,0.13611991182589436,0.6266033602676172,0.2964580840488785
AGR,4,0.1945346038840538,0.12534373484808822,0.23475849004268529,0.16349057390826077,0.881784786673109,0.42766667594106683
NEU,0,0.1932173072304143,0.20394653415275837,0.24495622070145903,0.2461283524460495,0.9600568054416775,0.9692666491086879
NEU,1,0.19823653019964693,0.19820025694572324,0.2549845395601922,0.24036877297417883,1.040273835685804,0.9244343430390404
NEU,2,0.2085487971385551,0.155096299567465,0.25978846109208514,0.19002103745057444,1.0798406904413975,0.5777279449130441
NEU,3,0.20934157258007938,0.18246754519009997,0.2665616500864387,0.22608929951766504,1.1368818191400196,0.8178619384887418
NEU,4,0.21912498886415427,0.164216452939757,0.2756340408873785,0.19987256089913136,1.21558599472118,0.6391846342630317
