trait,facebook_avg_mae,pan15_avg_mae,facebook_avg_rmse,pan15_avg_rmse,facebook_avg_mse,pan15_avg_mse
OPN,0.11248141270478566,0.14430403242305836,0.14685512436802176,0.16616279259565347,0.3463660435660322,0.4424559009676371
CON,0.14782977921300466,0.1350120486653581,0.18787887299752165,0.16801992853866018,0.581713293012715,0.45376768488994684
EXT,0.17552521229509324,0.16430683308312682,0.21384466629420268,0.20771483689901554,0.7433875903421294,0.6913018343557991
AGR,0.1292973187775839,0.12193940226318074,0.16138326037087175,0.1608174147587662,0.4205897938625123,0.4140631872880759
NEU,0.1503258032826204,0.1997508104601685,0.18563312774944546,0.23484417637456811,0.5606220694745163,0.8834688205429968
