trait,fold,facebook_mae,pan15_mae,facebook_rmse,pan15_rmse,facebook_mse,pan15_mse
OPN,0,0.11855163249704573,0.15791675752522996,0.15953519223222892,0.18424784193326602,0.40722363607471673,0.5431562686260392
OPN,1,0.11913988139894273,0.15350514930121753,0.15321198743013864,0.18163853268475985,0.3755825498356903,0.5278809018335644
OPN,2,0.10482546660635207,0.13962239821751915,0.14430998472234854,0.16352235657780712,0.3332059646974709,0.42783297361059974
OPN,3,0.11907522542136056,0.14096129674489807,0.1570110623527812,0.16745872787568658,0.39443962186350684,0.4486788085557059
OPN,4,0.10917380550929479,0.1639273213285978,0.1500567050773882,0.19569807638627734,0.36027227222083097,0.6127637778016412
CON,0,0.1520679430829154,0.16071958975727058,0.19246076138816273,0.2003113738029261,0.5926583163645085,0.6419943392001624
CON,1,0.16617195473776922,0.16939619838380487,0.21007096068410908,0.211605065919878,0.7060769609888207,0.7164272617205979
CON,2,0.1132717259724935,0.16997383605866206,0.14622863733752303,0.21380051957503704,0.3421250277067519,0.7313706029849449
CON,3,0.17325354218482972,0.1612598247674047,0.2296060430737412,0.20250447209933395,0.8435029665134919,0.6561289808079459
CON,4,0.13697576676096235,0.17522994634651004,0.18216804110314572,0.21347348005308941,0.530963145910524,0.7291348319254887
EXT,0,0.19340721997949814,0.16420840049276547,0.237810002583074,0.20810757250262463,0.9048575327919524,0.6929401832844411
EXT,1,0.1761626931693819,0.15441764582987547,0.2255486246506899,0.1974722866574439,0.8139549074208042,0.6239248560417602
EXT,2,0.1997274250454373,0.18921943856339876,0.2485252711050603,0.23242210287413914,0.9882369841025027,0.8643205419657056
EXT,3,0.17611914924212865,0.16040382533251835,0.22383104841649304,0.20025885749022235,0.8016054030097853,0.641657766769576
EXT,4,0.1834080846990858,0.14451169339167017,0.22087265854076937,0.18539112634019694,0.7805556844959544,0.5499179098140023
AGR,0,0.12277850869629117,0.1397587851804941,0.15642604915514105,0.1819187993115974,0.3915057473328829,0.5295111775611531
AGR,1,0.11732336646980708,0.12531127528268463,0.14964966196924223,0.1641691629566852,0.35832034203840496,0.4312242208394763
AGR,2,0.1304139714770847,0.13302767909303004,0.15618133950027324,0.17377294438344504,0.390281797280689,0.48315257711191273
AGR,3,0.13829762884548732,0.14040407583016118,0.17595007284136763,0.17988217628562803,0.4953348554046307,0.5177215512013591
AGR,4,0.17284632236616954,0.12503760894950555,0.2211154127310197,0.16527320061149745,0.7822723805276067,0.4370436957393902
NEU,0,0.17791004925966267,0.22411226814701446,0.23190733373780134,0.2689489816532413,0.8604961745062795,1.157336867101791
NEU,1,0.13734746462768976,0.21490880118138125,0.17268361666946175,0.25467174887699856,0.47711408793518917,1.0377231942058927
NEU,2,0.16799145693580309,0.1974854130931452,0.21252008698648206,0.23846230270473262,0.7226366009125353,0.909828323826844
NEU,3,0.15632274910381863,0.19724115615799315,0.19731373366849392,0.23726310568466322,0.6229233259194439,0.9007004993482943
NEU,4,0.14176764602320535,0.20453640134358894,0.1809808394423778,0.2480446963990948,0.5240649990566022,0.9844187440516772
