trait,fold,facebook_mae,pan15_mae,facebook_rmse,pan15_rmse,facebook_mse,pan15_mse
OPN,0,0.14474438054221014,0.15868291769708906,0.18873626982409702,0.18146467494613758,0.5699420760394659,0.5268708603020338
OPN,1,0.10904577507291521,0.13801745237136376,0.13849663036503285,0.16208262573635296,0.3069010406459535,0.4203324490689714
OPN,2,0.11433709740638734,0.14693798179529155,0.15745502684906973,0.16881135798951077,0.39667336979400936,0.45595637983144227
OPN,3,0.12436402454095727,0.14852923815753186,0.16015590494072549,0.17143484352534066,0.4103986161687334,0.47023848252512623
OPN,4,0.12464344157892114,0.1355745276220802,0.15531619152417125,0.16832805998667105,0.38596989753305305,0.4533493757238582
CON,0,0.1305010553428105,0.13380373312907964,0.1579741078563473,0.16809488062698077,0.39929310317203665,0.4520942216656144
CON,1,0.18983657227243694,0.15594700203866374,0.23984597236402763,0.19411559085226412,0.920417474503954,0.60289379702223
CON,2,0.13230174892088947,0.15188427851313638,0.16991436450106356,0.18646995674381986,0.46193425990540204,0.5563367166450481
CON,3,0.15205211362418006,0.13731654012689787,0.20338099366510234,0.17248513726827142,0.6618212537670981,0.47601796107299604
CON,4,0.17464516299612382,0.13363312470669653,0.21352042542226712,0.16529897512101957,0.7294555431286694,0.4371800159618692
EXT,0,0.21107783385685513,0.3143871164747647,0.25688784147572696,0.3534572658184219,1.0558617889426687,1.9989126232487096
EXT,1,0.1675694855281285,0.14755190746719335,0.21021565095063224,0.184566421754955,0.707049914258108,0.5450362217380592
EXT,2,0.18589281587039722,0.15160261603439745,0.22519653639514295,0.1964529222988378,0.8114156518899124,0.6175000142341615
EXT,3,0.15382946221267477,0.1848613865926963,0.20386468266598426,0.22941245382749942,0.6649729252628485,0.8420811749672596
EXT,4,0.21772782196016874,0.13990293893278863,0.2509660915177327,0.182691577175738,1.0077436712433636,0.534019394228036
AGR,0,0.1395124574388776,0.13415437571856437,0.1740806383744277,0.17529845934749697,0.48486509761200275,0.4916727943935125
AGR,1,0.13080337320055282,0.1345348304226285,0.17616749620734812,0.17774469584939181,0.49655977551347114,0.5054908274462523
AGR,2,0.1514949954958523,0.16089147077936702,0.20806504424502056,0.19927310669163475,0.6926570359192121,0.6353563349126427
AGR,3,0.12947941499597887,0.12553867831522103,0.1774102425981107,0.16253220006742336,0.5035903350007773,0.42266746054071225
AGR,4,0.13252364365493552,0.1294013197324714,0.16085510866593916,0.16933685633695336,0.41398984906617986,0.4587995340383838
NEU,0,0.17791154156412398,0.21009256217349956,0.21326612003342518,0.24896956651057917,0.7277190166396236,0.9917735152588366
NEU,1,0.1690758259296417,0.2042945344026397,0.21161844865561197,0.2419630728973502,0.7165178525209609,0.9367380511746324
NEU,2,0.16752183118287256,0.19333228715220277,0.21144570823119088,0.23111811056865117,0.7153486083319452,0.8546492835955894
NEU,3,0.13089128152412527,0.2001461167724765,0.16273439877893608,0.24091694627276805,0.4237197098370271,0.9286555970934066
NEU,4,0.1497888623616275,0.22199364997902696,0.1890413384915234,0.2625999364019585,0.5717860379791759,1.1033396205767594
