trait,fold,facebook_mae,pan15_mae,facebook_rmse,pan15_rmse,facebook_mse,pan15_mse
OPN,0,0.12817683335100666,0.10073713771367479,0.16106977157266847,0.12338112895978538,0.415095550990968,0.24356644797162752
OPN,1,0.14196033864878535,0.11146779605897808,0.1724215897075378,0.13722584384587305,0.4756672759306296,0.30129494183221445
OPN,2,0.18379554398943865,0.11613149743969159,0.21515655713281956,0.14439353039761088,0.7406775046140947,0.3335918679783525
OPN,3,0.13977932015161834,0.11428148362596158,0.16877291256472848,0.1438137082209124,0.45574873264580945,0.33091810067001276
OPN,4,0.14402058408501442,0.11915123544890306,0.17385276425863702,0.14357898245498668,0.4835965381273689,0.3298387907764878
CON,0,0.15329913058977448,0.10717122615393947,0.1941364206709027,0.1438685501580763,0.6030232011463201,0.3311705513649573
CON,1,0.15976759764585605,0.1187995096384469,0.20064105387025968,0.1400912032658635,0.644109317755222,0.31400874335421836
CON,2,0.15083933865086419,0.09931635987960685,0.19257710631598354,0.1331825282511375,0.5933750653836526,0.2838013826058874
CON,3,0.15531212796655933,0.129001066644313,0.19450577347511955,0.15932284255520532,0.605319933216571,0.40614029055793194
CON,4,0.15417561722605416,0.11499529686467402,0.19710197280372935,0.14263479638871657,0.621587008983498,0.32551496211891784
EXT,0,0.18677788009804286,0.12344316042075723,0.2262728949578858,0.16173153174794885,0.819190774428017,0.4185134176589708
EXT,1,0.18019225492236318,0.11694145879503026,0.22334079965915596,0.14777960554568256,0.7980978077872786,0.34942100599096154
EXT,2,0.19055281665218007,0.114412744368537,0.23285295317750002,0.14776337203644285,0.8675279590665894,0.3493442494838158
EXT,3,0.18362218712822773,0.11120137885465461,0.22250758206915758,0.14486869810356373,0.792153981594926,0.33579103504354374
EXT,4,0.17696231649163063,0.1375180955590873,0.21690956815598417,0.17499490209689134,0.7527961702664571,0.48997143873307236
AGR,0,0.14100241454799523,0.117010381363206,0.17385164128678318,0.15476231419634873,0.4835902906934323,0.38322198400792057
AGR,1,0.13773255208904825,0.13104440903259537,0.17098784981134046,0.17267783396141795,0.4677895119750136,0.47708213092256574
AGR,2,0.1447268068924379,0.11240953207015991,0.17810495084493422,0.15753287664796117,0.507541981059943,0.3970657227842504
AGR,3,0.1367599166779036,0.10706619387966092,0.17302350149423348,0.14037730204013704,0.47899410614331067,0.31529258581776015
AGR,4,0.13712517386072137,0.10669107776263666,0.17320060164621237,0.1367121302464475,0.479975174546784,0.29904331254695626
NEU,0,0.17193086058236243,0.20596335444409972,0.20863110524011813,0.23910692099522113,0.6964309978962796,0.9147539000144764
NEU,1,0.18038498138946094,0.1936716152576067,0.2191885585558135,0.23509535927949243,0.7686979825102054,0.8843172466003768
NEU,2,0.1782527583167794,0.16558628294427513,0.21618020762100257,0.2087027865457282,0.7477421056415294,0.6969096547875737
NEU,3,0.1931341959485847,0.17001759046215123,0.23302910845904334,0.2091197820419074,0.8688410353915635,0.6996973234117715
NEU,4,0.18205912806009977,0.16562281486032338,0.2268324889606804,0.2038222259260028,0.8232476706218408,0.6646959841645416
