trait,fold,facebook_mae,pan15_mae,facebook_rmse,pan15_rmse,facebook_mse,pan15_mse
OPN,0,0.12117162254121568,0.15010556757044632,0.15859319805362643,0.17486502534087875,0.4024288294119586,0.4892444398058734
OPN,1,0.11641801906956567,0.13991154014658766,0.14272742470990255,0.15942911002115032,0.3259378711276495,0.4066822513268405
OPN,2,0.1061326395140754,0.1412532357537017,0.14030832494171014,0.16149922223011723,0.31498283731476484,0.4173119791919176
OPN,3,0.11135466200964791,0.1455599782012758,0.1585223900734742,0.16662053218209305,0.40206957103623897,0.44419841420871375
OPN,4,0.11314389787401471,0.15511297818754807,0.14252985857251263,0.17535208276587644,0.32503621813307104,0.49197363051542914
CON,0,0.13901291953192818,0.12884980719916675,0.17699657376239408,0.16247628258789712,0.5012445939780258,0.42237667845731514
CON,1,0.1508332792255613,0.12968962452038615,0.19023220185245254,0.16137281719046107,0.579012649946116,0.4166589780477754
CON,2,0.12023686150709789,0.13623546739013825,0.15708012821632522,0.17343987001183492,0.3947866668873148,0.48130221615555485
CON,3,0.1877409066472735,0.12569289215567972,0.24312407194697894,0.15716409013409519,0.9457490297612766,0.39520881964284793
CON,4,0.12846551615851265,0.1260548642703465,0.16801448584615516,0.15269175437485702,0.45166187926636603,0.3730363496651466
EXT,0,0.1904609094063441,0.15473359360986824,0.2310233768553588,0.19637877742364243,0.8539488483428657,0.6170339892006149
EXT,1,0.16341838432682887,0.15589083933911355,0.2002201583694189,0.19828797866593967,0.641409789079603,0.6290899600113916
EXT,2,0.20650846501191458,0.1619784956683918,0.24354049497643224,0.20423506113616066,0.9489915630938499,0.667391364787824
EXT,3,0.1431488040515355,0.13219650602665078,0.18426785457852793,0.16694799948441377,0.5432742756955763,0.4459461525095652
EXT,4,0.15612247289930073,0.13227143178180772,0.19543353891315984,0.1688260712926705,0.6111082901139451,0.4560358775698856
AGR,0,0.12072067240873968,0.11920357593873729,0.1439283229166034,0.15973721427169005,0.33144579420137704,0.4082556419724771
AGR,1,0.11289126045174067,0.11855979054963506,0.1465651290903362,0.16144607746339174,0.3437013930442706,0.41703737582536177
AGR,2,0.12980173210302992,0.12017432568835565,0.15519019207050047,0.16024329748815824,0.38534393143806117,0.41084663023805407
AGR,3,0.14186462034497943,0.12016054898703177,0.17927061965261842,0.15772898079615436,0.5142072811301405,0.39805490212789796
AGR,4,0.1549036554609026,0.12811560760549948,0.1839886302199605,0.16980685860137454,0.5416290568034778,0.46134990622071526
NEU,0,0.1720414029227363,0.20533322142500457,0.22813753192151168,0.23888641691691193,0.8327477852937739,0.9130675254879798
NEU,1,0.13084480550554062,0.19272895181665617,0.16415101378011582,0.2283674255423098,0.4311288960955399,0.8344269029319265
NEU,2,0.16264449387788774,0.19475497467582728,0.19010899349409716,0.23136734970618505,0.5782628843514316,0.8564936130433211
NEU,3,0.14780785213197983,0.1918382434212432,0.17532264384038615,0.22721552415230212,0.49180849659537307,0.8260303186522465
NEU,4,0.13362256659780228,0.20221927413324112,0.16532610754258592,0.23633771450594115,0.43732357105755915,0.8936882404102856
