trait,facebook_avg_mae,pan15_avg_mae,facebook_avg_rmse,pan15_avg_rmse,facebook_avg_mse,pan15_avg_mse
OPN,0.12475310960737596,0.14940265905289424,0.16574944783012174,0.17793807614640159,0.4440682326249842,0.5097281198576867
CON,0.14588378966856402,0.13880085285829039,0.18847405168204784,0.17336709940879005,0.5807995795362814,0.4826491640439744
EXT,0.17933608631847286,0.14920752400038192,0.22066498610595428,0.1897754949824001,0.786614447654334,0.5780659782602056
AGR,0.13504534981571326,0.1356646085799146,0.17619569438069121,0.17585152805121806,0.4991501828496444,0.5043105419310397
NEU,0.15195988933649385,0.19727866361133098,0.19026569918944003,0.23660273297272086,0.5864610900908471,0.8968599369655914
