trait,facebook_avg_mae,pan15_avg_mae,facebook_avg_rmse,pan15_avg_rmse,facebook_avg_mse,pan15_avg_mse
OPN,0.11265509354197789,0.1482513211535759,0.14700876216231226,0.17103443314804884,0.3464098038778981,0.4703572783046327
CON,0.1433118205083741,0.15122111134788616,0.1811536792435866,0.1878950275516733,0.5404981567725867,0.5806432272841751
EXT,0.17528676401868698,0.15590720660426988,0.21306065312455735,0.1983582000955299,0.736691334528868,0.6356909914919766
AGR,0.12456966846405512,0.12855295752181486,0.15508632288808782,0.16908811262393791,0.3906351692979605,0.45838045644579034
NEU,0.15037516722016864,0.20222370976493473,0.185737956498753,0.237718310332982,0.5618681360756973,0.9044020197525307
