trait,fold,facebook_mae,pan15_mae,facebook_rmse,pan15_rmse,facebook_mse,pan15_mse
OPN,0,0.11300662000974018,0.16753201484680177,0.1565378754452692,0.1946225387432299,0.39206572333180123,0.6060469198674446
OPN,1,0.11440537916289434,0.14287804121873818,0.14029799634769546,0.16289817303465084,0.3149364479178425,0.42457303831135446
OPN,2,0.10509311106469897,0.14511424416587468,0.13998250291656567,0.16650943528606058,0.31352161056780586,0.4436062674170172
OPN,3,0.10828308514186315,0.14474839714108684,0.1498628945445402,0.16873268712108233,0.35934213774295,0.45553153720208955
OPN,4,0.12248727233069283,0.14098390839537797,0.14836254155749082,0.16240933155522044,0.3521830998290911,0.42202862872525754
CON,0,0.13448325809505252,0.19657493320857589,0.16324204890233399,0.24181638255661053,0.4263674635408503,0.9356026103620894
CON,1,0.15141109989749058,0.12679605597541443,0.19460473193384148,0.15809690685715388,0.6059360270566768,0.39991411132479343
CON,2,0.11770880930953559,0.14890026954972013,0.14985787481577942,0.18914330242055008,0.35931812230882904,0.5724030248799931
CON,3,0.18121496013232644,0.15748990206491378,0.23578749398717294,0.19532699269832532,0.8895318876972946,0.6104421517425045
CON,4,0.13174097510746546,0.1263443959408066,0.1622762465788052,0.15509155322572676,0.421337283259283,0.3848542381114949
EXT,0,0.19539671623044544,0.15513872465714304,0.23403610588382762,0.20047003779064085,0.8763664039716255,0.6430117760926833
EXT,1,0.16366081462966073,0.16486760706317666,0.20104333307375763,0.2089891784778136,0.6466947483744936,0.6988236275333026
EXT,2,0.2147657679849201,0.18519429031278,0.2507625036718099,0.2282742578456668,1.0061093027891432,0.8337461833775335
EXT,3,0.1394234326907567,0.13648505551474432,0.1811446038923625,0.17624786508011683,0.5250138803091345,0.49701295912478477
EXT,4,0.16318708855765207,0.1378503554735054,0.19831671910102908,0.17780966128341152,0.6292723371999435,0.5058604113315782
AGR,0,0.11229597177770402,0.14720784656855523,0.1403098417962669,0.18381324031159588,0.3149896272782951,0.5405969190046224
AGR,1,0.09915080004268222,0.12381134836041198,0.13278281290158994,0.16350533543087084,0.28210040978073614,0.427743915999184
AGR,2,0.12322908487584858,0.12460045094798212,0.14811534885987768,0.16893380075550768,0.3510105106972963,0.456618065813566
AGR,3,0.13457556527001518,0.12261327484838004,0.17078634429407977,0.16546883168309767,0.4666876063573753,0.43807894609138553
AGR,4,0.1535969203540257,0.12453186688374501,0.1834372665886249,0.16371935493861745,0.5383876923760997,0.4288644353201937
NEU,0,0.1772762065132459,0.20316963615466138,0.23067430999817792,0.240042802809038,0.8513701932740922,0.9219287379427152
NEU,1,0.1297774341702461,0.19855454785077753,0.1676585198949073,0.23474637168577775,0.44975008849722264,0.8816937502977757
NEU,2,0.1632668176955647,0.20219345279291376,0.19338446168304926,0.23647981875714097,0.5983608821460373,0.8947632828810309
NEU,3,0.14982288677351818,0.19887316802731989,0.17523122963970258,0.23327110322939987,0.4912957428310773,0.8706465188991348
NEU,4,0.13173249094826836,0.20832774399900114,0.16174126127792784,0.24405145518355328,0.418563773630057,0.952977808741997
