trait,fold,facebook_mae,pan15_mae,facebook_rmse,pan15_rmse,facebook_mse,pan15_mse
OPN,0,0.12419791393809845,0.15357937962830473,0.16500717751078564,0.18091269396364487,0.4356379176747145,0.523670462749639
OPN,1,0.11416953119966718,0.1483462605346628,0.1421354345943873,0.17369881983651245,0.32323970779628486,0.4827404854553822
OPN,2,0.10758013738526238,0.13459518195009557,0.13655780156760916,0.1563187157469985,0.29836851646188073,0.3909686499050649
OPN,3,0.10556328773498536,0.1370149216278881,0.15033146191720614,0.15944766891407322,0.3615927634086328,0.4067769624052821
OPN,4,0.12215944882801598,0.14169534238017337,0.14304270706688452,0.16265317799479345,0.3273794394240259,0.42329690131622993
CON,0,0.1393010997109943,0.13150911570406285,0.16971074491746513,0.16794676996442146,0.4608277910470546,0.4512978806637166
CON,1,0.14907294743590882,0.12744348178915424,0.1900644242721182,0.15262933707838242,0.577991765982268,0.37273143259178365
CON,2,0.12139565693007576,0.13539381734773417,0.1533364158773259,0.1715785899957133,0.3761929029456679,0.4710274003914575
CON,3,0.18479692084448682,0.13049513024537743,0.2390140042906901,0.16682661756119532,0.9140431079531205,0.4452979252305491
CON,4,0.12688589463915143,0.1245086506921418,0.1627414571195161,0.1561884309316968,0.4237565098461327,0.3903172153104866
EXT,0,0.1925231675306956,0.14176849132897903,0.2365347493138088,0.18460245210506449,0.8951790009932945,0.5452490464930125
EXT,1,0.15907480676968894,0.16145680966425915,0.19654378795495384,0.20694835913232926,0.6180713693389097,0.6852419721424338
EXT,2,0.20217246121830412,0.1537033557283635,0.2381331575737382,0.19583198759361434,0.9073184117766212,0.613602677837736
EXT,3,0.14336593832288472,0.1388906035293527,0.1752247585027918,0.18225962682894056,0.4912594558777874,0.5314971451491945
EXT,4,0.16166784620285035,0.13540965038902905,0.2014927651122889,0.17486576315852403,0.6495893502815364,0.4892485620002083
AGR,0,0.11068339592880672,0.1281779209570009,0.13554164147154432,0.16677504967822712,0.29394458516481065,0.44502267512275623
AGR,1,0.10630342728561824,0.12114620620296114,0.13848716485525184,0.15931799046290174,0.3068591172743312,0.40611555368887836
AGR,2,0.12074880613221065,0.12027046356071419,0.14754131379064891,0.16283209536106547,0.3482950284011316,0.4242286604748018
AGR,3,0.13396527467455185,0.12361885284890932,0.17058327895766262,0.15935554857884968,0.4655784809591638,0.4063070538058578
AGR,4,0.1521929769515991,0.12239799264336929,0.18285820588967883,0.1622168970190269,0.5349939753790748,0.42102914562907257
NEU,0,0.1746893010205693,0.20973523184150256,0.2303065958816399,0.24491358960094803,0.8486580335284863,0.9597226666468828
NEU,1,0.12751156277126735,0.1968164115333233,0.16449138797508453,0.2309456727928416,0.4329186353007222,0.8533744516959659
NEU,2,0.16171822726726534,0.19490183524939478,0.19234329131731262,0.22981740734286107,0.5919350818979258,0.8450566388936159
NEU,3,0.14839972301891874,0.19494582380161807,0.1768178373173784,0.2291879246807539,0.5002327710411616,0.8404336758823994
NEU,4,0.13175060677528383,0.2005651910897015,0.16488530477256716,0.23362892333035656,0.4349945908897901,0.8733195859166746
