trait,fold,facebook_mae,pan15_mae,facebook_rmse,pan15_rmse,facebook_mse,pan15_mse
OPN,0,0.1952419479241532,0.10759596723621176,0.222595297675098,0.13402125719181676,0.7927786647530478,0.28738715518229024
OPN,1,0.15002428258402964,0.1184837042275122,0.17896555912645168,0.14088113969158247,0.5124587416550955,0.317559931962257
OPN,2,0.17160832808258827,0.1256148514101061,0.20026534143986757,0.14335822279891733,0.641699311712428,0.32882527008864293
OPN,3,0.16529268803221456,0.1292889437433017,0.1940367356992806,0.14560330679758052,0.6024040768133195,0.3392051711202597
OPN,4,0.15573405823011077,0.1293886887616125,0.18517079121022495,0.15187744718053905,0.5486115506787315,0.3690681426205955
CON,0,0.15364427038792816,0.11131249888468599,0.19479339411654326,0.13936747912189307,0.6071114622630871,0.3107727077886608
CON,1,0.15034695901227801,0.13615575220625284,0.1895557971499007,0.15412195389900643,0.5749024037301489,0.3800572267783593
CON,2,0.17295710673492945,0.10876805297398973,0.21852078840660036,0.13985640302710237,0.7640213518168756,0.31295701548286864
CON,3,0.14898038470343258,0.1303996397277056,0.18889540974105845,0.15681973525805426,0.5709036131398777,0.3934788698624996
CON,4,0.14996139364296132,0.1209120444182692,0.18968140739686473,0.1433175948515038,0.575664580992886,0.32863892790431654
EXT,0,0.17693829401155536,0.1297078898397543,0.21425868319300848,0.16786464081842128,0.7345085331776317,0.4508566021935612
EXT,1,0.17447919964790345,0.12296071173781056,0.21360572323663515,0.1572516869946295,0.7300384799911356,0.39564948900251073
EXT,2,0.17615494994634998,0.11607732348522898,0.21430306314393507,0.1570148962775164,0.7348128459659747,0.39445884244862783
EXT,3,0.1758168559931637,0.11513512215371861,0.21318690379598498,0.14836769561756774,0.7271784952018968,0.3522075696458756
EXT,4,0.17665282171763733,0.13298569301079058,0.21418045974834785,0.17152482528024438,0.7339723094082184,0.4707322509986936
AGR,0,0.13360766039805466,0.1176280005503509,0.1626114992635656,0.157746691903358,0.4230799950839136,0.3981443009032471
AGR,1,0.1358102218622572,0.13257726107613518,0.1656621394128971,0.17538234842117306,0.43910311095773047,0.49214349020361187
AGR,2,0.14535999185583567,0.10587053864689198,0.17846143249783686,0.14316696760451467,0.5095757262268797,0.32794848980915436
AGR,3,0.1362569375788228,0.11101999161607128,0.16635541719937944,0.14819955299843526,0.4427859973052734,0.35140972014297633
AGR,4,0.1372786600402232,0.11407000730777608,0.1675018168813858,0.14637494307794702,0.44890973853704486,0.3428099833771555
NEU,0,0.17082659069406855,0.20910701893143735,0.21595627554599892,0.252357317772761,0.7461937916879527,1.0189474652201957
NEU,1,0.1778435021806299,0.197643967099109,0.22550199120541034,0.23450289820240378,0.8136183618813991,0.8798657201478705
NEU,2,0.16284007277381554,0.14516298003115896,0.2015930674581006,0.17424592087153773,0.6502362332502052,0.48578623159912365
NEU,3,0.16443259647053282,0.20847548094846435,0.20632954627507713,0.24473377422530324,0.6811501155075144,0.958313937699078
NEU,4,0.16387129192941646,0.15534293117194342,0.2049930182227942,0.18760890353983126,0.6723542041249054,0.563153631190087
