trait,facebook_avg_mae,pan15_avg_mae,facebook_avg_rmse,pan15_avg_rmse,facebook_avg_mse,pan15_avg_mse
OPN,0.14785022887754976,0.10305457608801523,0.17918368203374038,0.1252011421956601,0.5141931881162446,0.2516542980018701
CON,0.15020341110363436,0.10805256077763911,0.18982049920651933,0.13569258639499743,0.5765602318422285,0.29651451137734697
EXT,0.18089203286706734,0.10948751747573349,0.21946726660990712,0.1417179775842,0.7710547094876199,0.32348470185183764
AGR,0.14093152921521263,0.10685528834022184,0.17323820103116896,0.14143771544857006,0.4802923081972006,0.32176027512513405
NEU,0.1801684085874075,0.15384922279836966,0.22169995676341242,0.19215322556244746,0.7882502278798832,0.5954980327811746
