trait,fold,facebook_mae,pan15_mae,facebook_rmse,pan15_rmse,facebook_mse,pan15_mse
OPN,0,0.15708600435364115,0.09266054266590185,0.18743221585061232,0.11527675697601619,0.5620933665234786,0.21261968961703961
OPN,1,0.1527123500657885,0.09223176240921023,0.18308552957937416,0.11835278167783299,0.5363249805105107,0.22411809357731494
OPN,2,0.1454439085253169,0.10873952598895059,0.1760127776101444,0.12677555978053703,0.49568795610832406,0.25715268851029593
OPN,3,0.14579916687493913,0.11066405348858592,0.1776754631700167,0.13180773302505447,0.5050971322162714,0.27797246896684047
OPN,4,0.1382097145680631,0.1109769958874275,0.1717124239585542,0.1337928795188597,0.4717625052226381,0.28640854933785953
CON,0,0.1509841128078739,0.1034359466221373,0.1904834288693294,0.1345542299676719,0.5805429869795052,0.28967744632826903
CON,1,0.14910122608870605,0.10659243252317788,0.1879832597934485,0.1261563505305058,0.5654032947937687,0.2546468011245252
CON,2,0.14915470859977636,0.09650636830572357,0.19001839043716393,0.12397210084985236,0.5777118169591294,0.24590531017116324
CON,3,0.14880577644605317,0.12343996702614476,0.18789702315719212,0.15457188883877782,0.5648846609813503,0.38227950110699976
CON,4,0.1529712315757623,0.11028808941101206,0.19272039377546266,0.13920836178817916,0.5942583994973886,0.3100634981557775
EXT,0,0.17540470367067318,0.10363930746660395,0.21432885610377095,0.13413617463599567,0.7349897369400152,0.28788020145336596
EXT,1,0.18048534174313705,0.1100414033663475,0.2191122401927641,0.13924530743132837,0.7681627815341162,0.31022808110049305
EXT,2,0.1877092811699664,0.10339370319398783,0.22741242605036893,0.13773359754322514,0.8274625784871235,0.303528704289815
EXT,3,0.18501924241526743,0.10047505912134204,0.2222744605223028,0.1330685482362068,0.7904949738851905,0.2833158234248807
EXT,4,0.17584159533629257,0.12988811423038613,0.21420835018032885,0.16440626007424394,0.7341634765916544,0.4324706989906336
AGR,0,0.1431003663780984,0.12040940381712832,0.17424473137017116,0.1611346053155447,0.48577962391205254,0.4154297764831417
AGR,1,0.14182559015375845,0.10034703056691058,0.17529301351013002,0.13581969289601728,0.49164225374062914,0.29515183400833456
AGR,2,0.14277674516935027,0.10304821305355782,0.17588431843663743,0.1378631842167365,0.49496469555072764,0.30410012099804506
AGR,3,0.13933233425858316,0.10215570047750311,0.17203518752409924,0.14062798001507187,0.4735376919432318,0.3164196615788299
AGR,4,0.13762261011627283,0.10831609378600943,0.1687337543148068,0.13174311479948003,0.4555372758393618,0.277699982557319
NEU,0,0.1700571590059259,0.1795233626044908,0.2083251410551369,0.21501303911566322,0.6943898279252868,0.7396897389634499
NEU,1,0.17304331936193315,0.1539945703441814,0.21379305513244917,0.19576558746263997,0.7313195223110851,0.6131866488585354
NEU,2,0.1787781363759148,0.1312916892312341,0.2183100850089277,0.16550150584748016,0.7625486987802714,0.43825197405885213
NEU,3,0.191689965544122,0.16078354763024946,0.23691693130659283,0.20303351994094881,0.8980741198107707,0.6595617940622607
NEU,4,0.1872734626491418,0.14365294418169253,0.23115457131395536,0.1814524754455051,0.8549189705720021,0.5268000079627752
