trait,fold,facebook_mae,pan15_mae,facebook_rmse,pan15_rmse,facebook_mse,pan15_mse
OPN,0,0.126294823884964,0.14026079356264906,0.16134539448953494,0.16036665116232257,0.41651739075774896,0.4114793960353057
OPN,1,0.12223005639182197,0.13778158503324808,0.14684398096973902,0.15608904872791549,0.34501042895584066,0.38982065862602416
OPN,2,0.10597893046008217,0.14252594060638327,0.13647425103802285,0.16335592092910192,0.29800357497180224,0.4269625161223763
OPN,3,0.11025548968996321,0.13900460458937147,0.15683786010368597,0.15945054559942864,0.3935698603796712,0.40679161418030946
OPN,4,0.12046500253677367,0.13786039871423422,0.14188341012713476,0.1579718164812856,0.3220944518514123,0.3992814968909452
CON,0,0.1399499320321613,0.1411530122059543,0.17153227722618786,0.1807643409757939,0.4707731505810706,0.5228119511663345
CON,1,0.1493281053172217,0.13400871084660898,0.1884023526439914,0.1687140880228319,0.5679271437086544,0.4554310959580139
CON,2,0.11227944374084473,0.15444360541648605,0.13999764954034705,0.19650903190588903,0.3135894700291493,0.6178527941785809
CON,3,0.18920685734067647,0.12911184847760362,0.23694654286850028,0.16307018836218795,0.8982986268373447,0.42547018131967124
CON,4,0.12700038048199247,0.12676240590964857,0.16819461756376605,0.1562674615274223,0.45263086792509966,0.39071231251559047
EXT,0,0.1956558093428612,0.135089438910387,0.236172000016685,0.17629775287985655,0.8924354068734119,0.4972943627277913
EXT,1,0.16313445263438756,0.15731763849858524,0.1975282272084984,0.2024464783506242,0.6242784087061147,0.6557532238425504
EXT,2,0.20333589255809786,0.1752243333325094,0.23923739075413947,0.21854502996101133,0.9157524661575811,0.7641908793521537
EXT,3,0.14126262835093908,0.14749702304398932,0.174132526804443,0.18993652312800777,0.4851541902608009,0.5772141250872995
EXT,4,0.16297594506399973,0.12878584732003764,0.19992401735420512,0.16895201912794983,0.6395138034407122,0.456716556278578
AGR,0,0.11506257898277705,0.12145549508990075,0.14485486892640917,0.15975322068899386,0.3357269288269949,0.40833746432810203
AGR,1,0.11069654160075718,0.11699631497973485,0.14027221812746343,0.1563929201692326,0.3148207228543789,0.3913399276649593
AGR,2,0.14060819062921737,0.12367230256398519,0.1621303965318202,0.16216417138699551,0.4205802476730441,0.4207554938545787
AGR,3,0.13089673866544452,0.11978018616332488,0.1708276988765403,0.15736266593539208,0.46691364325526297,0.3962081380847009
AGR,4,0.15553489623750957,0.1192114519424179,0.18658813790810969,0.15817900682507313,0.5570421313282521,0.4003295712026645
NEU,0,0.17634385426839194,0.2137064563782037,0.2344952440566752,0.24987738200198714,0.8798083101674705,0.9990193055971679
NEU,1,0.1269891348481178,0.19896522875951264,0.15945827215253877,0.23429354542046268,0.40683106034794325,0.8782954441977879
NEU,2,0.1595758911305004,0.19240401458172574,0.18685920840755646,0.23122129416959575,0.5586618450972306,0.8554125893789334
NEU,3,0.14922625892502922,0.1938143612170706,0.1757200805112181,0.2289390475269722,0.4940407755896977,0.8386094082865154
NEU,4,0.13855720295224871,0.2006705710271589,0.16611316909708912,0.23477562871832489,0.4414973671800516,0.8819135586759841
